Rating,Date,Title,Content,Reviewer,Verified,Brand Response,YearMonth,Country
5,2025-05-01,Producto recomendado,Producto recomendado,"Gabriel, Spain",Yes,No response,2025-05,Spain
5,2025-04-30,Très bien,Produit acheté pour un ado super pratique,"Celine, France",Yes,No response,2025-04,France
5,2025-04-25,No Title,Excelente iluminación,"Juan, Spain",Yes,No response,2025-04,Spain
5,2025-04-24,No Title,Very reasonably priced and good quality,"Lucy, Ireland",Yes,No response,2025-04,Ireland
5,2025-04-22,lampe pratique et compacte,tiens bien dans la main. j'aime la sécurité du bouton pour éviter l'allumage accidentelle dans le sac à dos,"Adrien, France",Yes,No response,2025-04,France
5,2025-04-14,No Title,Ottima torcia tascabile,"GIULIA, Italy",Yes,No response,2025-04,Italy
5,2025-04-05,semplice e pratica,"come da oggetto, vale quallo che costa, è piccola ed estremamente pratica","Daniele, Italy",Yes,No response,2025-04,Italy
5,2025-04-04,linterna,da una luz excelente,"esther, Spain",Yes,No response,2025-04,Spain
5,2025-04-02,fiyat performans,aldım torpidoya attım karanlık epey iş görüyor.,"engin, Türkiye",Yes,No response,2025-04,Türkiye
5,2025-04-02,çok güzel,"güzel aydınlatıyor, 2 renkli kırmızı da yanıyor","Kadir, Türkiye",Yes,No response,2025-04,Türkiye
5,2025-03-31,mükemmel,kısa mesafede çok iyi,"., Türkiye",Yes,No response,2025-03,Türkiye
5,2025-03-31,No Title,可以鎖定避免誤開，很棒!,"振為, Taiwan",Yes,No response,2025-03,Taiwan
5,2025-03-31,No Title,优异的防水性能，超长续航、短小且粗细合适的外形，户外好工具！,"中国客户, China",Yes,No response,2025-03,China
5,2025-03-29,Lampe de bonne facture,"Mon fils utilise cette lampe régulièrement. Légère, peu encombrante, luminosité suffisante. Elle est multi usage !","LOIC, France",Yes,No response,2025-03,France
5,2025-03-28,No Title,很好！,"中国客户, China",Yes,No response,2025-03,China
5,2025-03-25,Pequeña y facil de manejar,Pequeña linterna para llevar a todas partes,"Antonia, Spain",Yes,No response,2025-03,Spain
5,2025-03-23,Zseblámpa,"tökéletes, a célnak megfelelő","Katalin, Hungary",Yes,No response,2025-03,Hungary
5,2025-03-18,Aydınlatması Yeterli,"Güven veren bir malzeme kalitesi var, kullanımı kolay. Aslında arazide kafa lambası kullanmaktan vazgeçmem ama çantamda şöyle bir fener de bulunsun diye aldım. Bundan daha güçlü aydınlatan başka el fenerlerim de var fakat onlar ısınıyor. Bu ürün gayet iyi.","Sinan, Türkiye",Yes,No response,2025-03,Türkiye
5,2025-03-12,No Title,Sản Phẩm Chất Lượng Giá cả hợp lý,"Anonymous Author, Vietnam",Yes,"Xin chào bạn,  Decathlon cảm ơn bạn đã dành thời gian chia sẻ trải nghiệm của bạn với sản phẩm tại Decathlon Việt Nam.  Đánh giá này của bạn sẽ giúp cho những khách hàng khác của Decathlon hiểu hơn về thông tin chung, tính năng cũng như những điểm nổi bật của sản phẩm.  Ngoài ra, đánh giá này cũng giúp cho bộ phận sản xuất có thêm động lực để không ngừng nâng cao chất lượng sản phẩm mỗi ngày.  Chúc bạn và gia đình sẽ có thêm nhiều trải nghiệm thể thao cùng Decathlon.  Trân trọng, Decathlon Việt Nam.  Ha",2025-03,Vietnam
5,2025-03-08,Todo genial,Me ha gustado mucho la posibilidad de modificar la intensidad de la luz y de que tenga la luz roja,"Sergio, Spain",Yes,No response,2025-03,Spain
5,2025-03-08,Está muy bien,Me ha gustado mucho la posibilidad de modificar la intensidad de la luz y de que tenga la luz roja,"Sergio, Spain",Yes,No response,2025-03,Spain
5,2025-03-08,Polecam,bardzo wygodny produkt oraz nowoczesny design jasno świeci,"Mikołaj, Poland",Yes,No response,2025-03,Poland
5,2025-03-06,lampe,pour le safari pratique !!,"Frederic, France",Yes,No response,2025-03,France
5,2025-03-05,No Title,可以换电池很赞，不需要充电了，还有红光灯，适合晚上起床上厕所照明,"中国客户, China",Yes,No response,2025-03,China
5,2025-03-04,bene ma qualche volta fa cilecca,qualche volta non si accende. forse mancato contatto. per il resto bene,"Maria grazia, Italy",Yes,No response,2025-03,Italy
5,2025-03-04,No Title,旧的很好用，新的没拆开,"中国客户, China",Yes,No response,2025-03,China
5,2025-03-03,No Title,还行,"中国客户, China",Yes,No response,2025-03,China
5,2025-02-27,harika,çok hafif piller gayet uzun ömürlü bozulma falan olmadı aydınlığı güzel beklediğimden iyi çıktı,"Akise, Türkiye",Yes,No response,2025-02,Türkiye
5,2025-02-15,lampe de poche très pratique facile à ranger,lampe de poche très pratique facile à ranger se recharge avec des piles de lumière possible une blanche une pointe rouge,"ghislaine, France",Yes,No response,2025-02,France
5,2025-02-11,No Title,Poměr s cenou vyhovující,"Pavel, Czechia",Yes,No response,2025-02,Czechia
5,2025-02-05,No Title,目前只用过两次，照明效果好,"中国客户, China",Yes,No response,2025-02,China
5,2025-02-03,No Title,Funzionale e pratica,"Giuseppa, Italy",Yes,No response,2025-02,Italy
5,2025-02-02,excellent produit,excellent produit,"Cecile, France",Yes,No response,2025-02,France
4,2025-02-02,luminosité,La lampe torche est bien mais la luminosité est forte et fait assez mal aux yeux.,"Josselin, France",Yes,No response,2025-02,France
5,2025-02-01,practica,"linterna fácil de usar,llevar,con. urna autonomía y con buena vision","MARYAN, Spain",Yes,No response,2025-02,Spain
5,2025-01-30,Harika,"Çok iyi aydınlatmaya sahip ve kullanışlı.3 adet ışık modu var;Kırmızı, normal beyaz ve güçlü beyaz.","KIVANÇ, Türkiye",Yes,No response,2025-01,Türkiye
5,2025-01-28,No Title,un buon prodotto,"Antonietta, Italy",Yes,No response,2025-01,Italy
5,2025-01-28,Très satisfaite,Très satisfaite,"Anne-Marie, France",Yes,No response,2025-01,France
5,2025-01-25,Mükemmel,Efsane,"Mevlüt, Türkiye",Yes,No response,2025-01,Türkiye
5,2025-01-24,No Title,很省点，小巧便携。,"中国客户, China",Yes,No response,2025-01,China
4,2025-01-23,Fantástica linterna,"Muy práctica, con 2 niveles y luz roja, maravilloso...","Salvador David, Spain",Yes,No response,2025-01,Spain
5,2025-01-21,"Très pratique , peu…","Très pratique , peu encombrant","Maryse, France",Yes,No response,2025-01,France
5,2025-01-18,No Title,手电很不错,"中国客户, China",Yes,No response,2025-01,China
5,2025-01-18,No Title,用积分置换的手电筒，平时骑单车用来检查问题很够用，就是赞啦！,"中国客户, China",Yes,No response,2025-01,China
5,2025-01-17,Très bon rapport qualité…,Très bon rapport qualité prix ! A voir à l'usage dans quelques mois !,"Jean Francois, France",Yes,No response,2025-01,France
5,2025-01-17,No Title,"Usata per uscita notturna ragazzi in montagna, discreta.","Fabiana, Italy",Yes,No response,2025-01,Italy
4,2025-01-16,No Title,Good one,"Sunil, India",Yes,No response,2025-01,India
4,2025-01-16,PRODUCTO ALGO MEJORABLE,PRODUCTO ALGO MEJORABLE EN CUANTO A EFICACIA VISUAL,"Victor, Spain",Yes,No response,2025-01,Spain
5,2025-01-13,Non male,Ma se fosse senza batterie sarebbe meglio,"Giudice, Italy",Yes,No response,2025-01,Italy
5,2025-01-11,Petite mais elle assure,"Petite et pratique, bon éclairage pour une petite lampe qui se range dans la poche. Une sacrée autonomie également.","Veronique, France",Yes,No response,2025-01,France
5,2025-01-09,F/p,Küçük sağlam,"süleyman, Türkiye",Yes,No response,2025-01,Türkiye
5,2025-01-08,Buon prodotto,Funzionano bene,"Erica, Italy",Yes,No response,2025-01,Italy
5,2025-01-07,No Title,Está muy bien. Fácil de manejar. Tiene tres tipo de luz distintas,"Pablo, Spain",Yes,No response,2025-01,Spain
5,2025-01-07,No Title,Iluminan bastante bien. Manejables. Tres tipos de luz,"Pablo, Spain",Yes,No response,2025-01,Spain
5,2025-01-07,Muy buena,Calidad e iluminación excelente,"Miriam, Spain",Yes,No response,2025-01,Spain
5,2025-01-05,No Title,超級好用啦,"宏宇, Taiwan",Yes,No response,2025-01,Taiwan
5,2025-01-03,Ras,Ras,"Corinne, France",Yes,No response,2025-01,France
5,2025-01-03,Bon produit,Bon produit,"Jean Francois, France",Yes,No response,2025-01,France
5,2025-01-03,"Ergonomique, bon éclairage","Ergonomique, bon éclairage","Jean-Yves, France",Yes,No response,2025-01,France
4,2025-01-02,lampe torche à piles - 100 lumens - TL100 FORCLAZ,"Lampe de poche compacte facile à emporter dans une poche en toutes circonstances. Efficacité vu la compacité du produit. En revanche, pas assez de recul pour juger de la réelle autonomie.","Andre-Marie, Belgium",Yes,No response,2025-01,Belgium
4,2024-12-31,No Title,Good,"Shobhit, India",Yes,No response,2024-12,India
5,2024-12-30,pratique,Très pratique et fonctionnelle,"Lidia, France",Yes,No response,2024-12,France
5,2024-12-30,No Title,实用,"中国客户, China",Yes,No response,2024-12,China
5,2024-12-30,ILUMINANDO EL CAMINO,"Es una pequeña linterna sin tonterias, ilumina, va a pilas, fácil de manejar y transportar por su pequeño tamaño y con una excelente relación calidad-precio","Maria Jose, Spain",Yes,No response,2024-12,Spain
5,2024-12-30,Lukturītis,Ērts lukturītis.,"Bri, Latvia",Yes,"Labdien! Paldies par atsauksmi! Mēs ļoti priecājamies, ka lukturītis ir attaisnojis Jūsu cerības un ir kļuvis par uzticamu palīgu. Jūsu ieteikums par tā vieglumu un ērtumu noteikti palīdzēs arī citiem klientiem izvēlēties piemērotu produktu. Ceram, ka turpināsiet baudīt lukturīša sniegtos ieguvumus arī turpmākos pārgājienos un aktivitātēs!  Jūsu Decathlon!",2024-12,Latvia
5,2024-12-29,Ne prend pas de…,"Ne prend pas de place , éclaire super bien","Aude, France",Yes,No response,2024-12,France
5,2024-12-28,Super,Super,"David, France",Yes,No response,2024-12,France
5,2024-12-27,Buen producto,"Compacta, ligera, potente, visión a media distancia y autonomía suficiente.","Esther, Spain",Yes,No response,2024-12,Spain
5,2024-12-27,No Title,好用,"中国客户, China",Yes,No response,2024-12,China
5,2024-12-26,Lanterna,"Excelente luminosidade, com regulagem e bem resistente a quedas.","Igor, Portugal",Yes,No response,2024-12,Portugal
5,2024-12-23,Buena compra,Más practica que las de batería,"Manuel, Spain",Yes,No response,2024-12,Spain
4,2024-12-19,Dobra latrarka,kupiona dla córki na obóz harcerski sprawdziła się idealnie,"Adrian, Poland",Yes,No response,2024-12,Poland
4,2024-12-18,adecuada,por el precio está bien pero no tiene una gran potencia,"ana, Spain",Yes,No response,2024-12,Spain
5,2024-12-18,No Title,好用,"中国客户, China",Yes,No response,2024-12,China
5,2024-12-16,pratique pour la vie…,"pratique pour la vie de tous les jours, bonne autonomie avec accus AA utilisée pour la maison et rentrer chez soi dans le noir","Salvador, France",Yes,No response,2024-12,France
3,2024-12-13,Az aydınlatma,"Aydınlatma yeterli değil, pilli olması kısıtlıyor","Tuna, Türkiye",Yes,No response,2024-12,Türkiye
