Rating,Date,Title,Content,Reviewer,Verified,Brand Response,YearMonth,Country
4,2023-11-13,Très bon,Très bon,"M. Z, Tunisia",Yes,"Bonjour,  Nous vous remercions infiniment pour votre avis.  Nous sommes ravis d'apprendre que vous avez trouvé notre produit très bien et que vous le recommandez.  Encore merci pour votre confiance en notre produit.  Votre feedback est d'une grande valeur pour nous, car il nous aide à améliorer nos produits.  Je vous souhaite une excellente journée.  Marwen Sportivement Service Client",2023-11,Tunisia
3,2023-11-07,merci,merci,"Be henda, Tunisia",Yes,"Bonjour,  je vous remercie pour votre retour d'expérience  J'aimerais comprendre pourquoi vous n'avez pas recommandé ce produit?  Votre réponse nous aidera à identifier les points faibles de nos produits et à les améliorer pour mieux répondre à vos besoins à l'avenir.  Au plaisir de vous revoir prochainement dans nos allées  Bonne journée  Asma Conseillère service client",2023-11,Tunisia
4,2023-10-20,Favorable,"Bon article,je suis satisfait","Taha, Tunisia",Yes,"Bonsoir Taha,  je vous remercie infiniment pour votre retour.  Votre plaisir avec notre produit est une véritable source de satisfaction.  Je vous souhaite une excellente soirée.   Marwen Sportivement Service Client",2023-10,Tunisia
4,2023-10-20,Acceptable et assez confortable,Accroître le champs de choix,"Rochdi, Tunisia",Yes,"Bonjour Mr.Rochdi,  merci pour votre retour d'expérience. Profitez bien de vos achats  Vous êtes le bienvenu Bonne journée  Asma Conseillère service client",2023-10,Tunisia
5,2023-10-16,Odeur,Il provoque vite une mauvaise odeur au contraire les autres marques jamais j ai eu ce problème,"Asta, Tunisia",Yes,"Bonsoir Asta,  tout d'abord je vous remercie pour retour.  Si la paire de chaussures que vous avez trouvée ne répond pas à vos attentes et est encore neuve, je vous invite à visiter notre magasin  pour évaluer le problème et effectuer un échange contre un modèle qui vous satisfera pleinement.  Excellente soirée à vous :)      Marwen Sportivement Service Client",2023-10,Tunisia
4,2023-09-18,Bon produit,❤️💯,"Omar, Tunisia",Yes,"Bonjour Omar, Nous sommes ravis d'apprendre que vous êtes satisfait de notre produit ! Votre satisfaction est notre priorité et nous sommes heureux d'avoir pu répondre à vos attentes. Nous sommes là pour vous offrir le meilleur service possible. Encore merci pour votre confiance en notre produit ! Bonne journée !  Dorsaf Conseillère service client",2023-09,Tunisia
5,2023-09-11,Excellent produit,Excellent produit,"Twihri, Tunisia",Yes,"Bonjour Twihri, Merci infiniment pour votre retour positif ! Nous sommes ravis que vous ayez apprécié notre produit. Votre soutien et votre confiance nous encouragent à continuer à fournir des produits de qualité. Nous sommes impatients de vous servir à nouveau à l'avenir. Bonne journée !  Dorsaf Conseillère service client",2023-09,Tunisia
5,2023-06-12,Très bonne qualité,Ravie de prendre léger et simple je recommande fortement,"Wahid, Tunisia",Yes,"Bonjour, je vous remercie pour ce retour au Top et pour cette super note 🙂, je vous souhaite une bonne journée et à très bientôt  Meriam Sportif satisfait c'est mon métier",2023-06,Tunisia
4,2023-06-12,Bon,Satisfait,"Mohsen, Tunisia",Yes,"Bonjour, je vous remercie pour ce retour au Top et pour cette super note 🙂, je vous souhaite une bonne journée et à très bientôt  Meriam Sportif satisfait c'est mon métier",2023-06,Tunisia
5,2025-05-15,No Title,Buena calidad precio,"Bartolomé, Spain",Yes,No response,2025-05,Spain
5,2025-05-15,No Title,Tek kelimeyle Decathlon kalitesi,"ali, Türkiye",Yes,No response,2025-05,Türkiye
5,2025-05-15,No Title,"Muy cómodas, buena calidad precio!!","Manuel Jesús, Spain",Yes,No response,2025-05,Spain
5,2025-05-15,No Title,Best Shoes for running 1600m/dy,"Shubhendra Singh, India",Yes,No response,2025-05,India
5,2025-05-15,No Title,Excellent product,"Dhanu, India",Yes,No response,2025-05,India
5,2025-05-15,No Title,Szuper!,"Violetta, Hungary",Yes,No response,2025-05,Hungary
5,2025-05-15,No Title,Gayet güzel ayakkabı fiyat performans,"eray, Türkiye",Yes,No response,2025-05,Türkiye
5,2025-05-15,No Title,小孩說穿起來非常舒服，柔軟,"chia, Taiwan",Yes,No response,2025-05,Taiwan
5,2025-05-15,No Title,Good,"Pinkal, India",Yes,No response,2025-05,India
5,2025-05-14,No Title,Muy comodos poco pesados y no resbalan,"Isabel paola, Spain",Yes,No response,2025-05,Spain
5,2025-05-14,No Title,Confortable,"BERNARD, France",Yes,No response,2025-05,France
5,2025-05-14,tam istediğim gibi,günlük yürüyüşler için bire bir,"Abdurrahman, Türkiye",Yes,No response,2025-05,Türkiye
5,2025-05-14,güzel,koşu için aldım güzel,"Mustafa, Türkiye",Yes,No response,2025-05,Türkiye
5,2025-05-14,No Title,"Me las compré para volver a correr después de un largo parón, pero esta vez me interesaba tomármelo en serio y puedo asegurar que son mejor de lo que dicen hago más kilómetros de lo recomendados con ellas a la semana y no tengo ningún tipo de dolor en los pies son muy cómodas","Joseba, Spain",Yes,No response,2025-05,Spain
5,2025-05-14,No Title,"Bon design classique et très bon confort pour une ""chaussure de ville"". La languette est un peu molle et doit être bien positionnée à chaque fois pour éviter qu'elle ne se plie sur les côtés.","ARNAUD, France",Yes,No response,2025-05,France
5,2025-05-14,No Title,"Futáshoz és általános edzőcipőnek (szökdelés, gimnasztika) is tökéletes. Stabil és biztonságos a széles talpa miatt.","Bence, Hungary",Yes,No response,2025-05,Hungary
1,2025-05-14,Very bed condition,Low quality,"AMIT, India",Yes,No response,2025-05,India
5,2025-05-14,No Title,Szuper,"Viktor, Hungary",Yes,No response,2025-05,Hungary
5,2025-05-13,Top!,Utilisé pour Aquagym et Fitness! Fait bien son travail!,"Mathieu, France",Yes,No response,2025-05,France
4,2025-05-13,No Title,"Confortable pour la marche ,légère","Jacques, France",Yes,No response,2025-05,France
4,2025-05-13,No Title,Bon rapport qualité/ prix. Très agréable pour effectuer des petites sortie de marche.,"serge, France",Yes,No response,2025-05,France
5,2025-05-13,No Title,Wygodne. Lekkie.,"PIOTR, Poland",Yes,No response,2025-05,Poland
5,2025-05-13,Bardzo dobre buty za tę cenę,"Bardzo dobre buty w tej półce cenowej, wygodne jak na początek, drop mógłby być mniejszy dla początkujących, ale nie ma co narzekać. Zobaczymy ile czasu wytrzymają. Jeśli jeden sezon da radę to i tak cena jest ok L","Wojciech, Poland",Yes,No response,2025-05,Poland
5,2025-05-13,Zapatillas deportivas,"Buenas, confortables","Juan Carlos, Spain",Yes,No response,2025-05,Spain
5,2025-05-13,No Title,fais le job correctement . allège vraiment la foulée,"Robert, France",Yes,No response,2025-05,France
5,2025-05-13,No Title,Good Product,"Param, India",Yes,No response,2025-05,India
5,2025-05-13,No Title,Good,"Amit, India",Yes,No response,2025-05,India
4,2025-05-13,No Title,It should be more comfortable.,"Bhirgu, India",Yes,No response,2025-05,India
5,2025-05-13,TAM BİR FİYAT PERFORMANS,"Fiyat performans ürünü olarak görmek, yanlış olur. Bu fiyata inanılmaz bir ayakkabı diyecebilirim","İsmail, Türkiye",Yes,No response,2025-05,Türkiye
5,2025-05-13,No Title,"Comfortable, good","VG, United Kingdom",Yes,No response,2025-05,
5,2025-05-13,comodissimo,"Leggero, comodo e bello","Amir hossein, Italy",Yes,No response,2025-05,Italy
5,2025-05-13,No Title,Good Shoe,"PRINCE, India",Yes,No response,2025-05,India
5,2025-05-13,No Title,Parfait,"Quentin, France",Yes,No response,2025-05,France
5,2025-05-13,Buon rapporto qualità prezzo,Buona scarpa per chi inizia a correre senza fare troppi km,"Giorgio, Italy",Yes,No response,2025-05,Italy
1,2025-05-13,No Title,Waisted of money. Sole fixing is very bad.,"vikram, India",Yes,No response,2025-05,India
3,2025-05-13,No Title,Leg and foot pain,"Sudharsan, India",Yes,No response,2025-05,India
4,2025-05-13,No Title,Good & Excellent performance 👏,"Subin, India",Yes,No response,2025-05,India
5,2025-05-12,No Title,"Net wat ik nodig had om mij te verplaatsen, zonder mijn jogging schoenen nodig te hebben !","Guy, Belgium",Yes,No response,2025-05,Belgium
5,2025-05-12,No Title,.,"riyadh, Belgium",Yes,No response,2025-05,Belgium
5,2025-05-12,No Title,Leggerissima,"luana, Italy",Yes,No response,2025-05,Italy
4,2025-05-12,No Title,Buon prodotto,"Riccardo, Italy",Yes,No response,2025-05,Italy
5,2025-05-12,No Title,Ottime,"Bocchetti, Italy",Yes,No response,2025-05,Italy
5,2025-05-12,No Title,Funzionali,"Mary, Italy",Yes,No response,2025-05,Italy
5,2025-05-12,bardzo dobry produkt,W tej cenie chyba najlepsze buty,"Mateusz, Poland",Yes,No response,2025-05,Poland
5,2025-05-12,Ottimo prodotto,scarpa leggera e durevole nel tempo,"Marco, Italy",Yes,No response,2025-05,Italy
5,2025-05-12,No Title,Nice shoes and very comfortable for regular use,"Dinesh, India",Yes,No response,2025-05,India
4,2025-05-12,No Title,Grip is not sustainable,"Tanwar, India",Yes,No response,2025-05,India
4,2025-05-12,No Title,"Pour le prix c'est une très bonne chaussures. Avec un amorti durable dans le temps, malgré une utilisation quotidienne.","Rd, France",Yes,No response,2025-05,France
5,2025-05-12,No Title,Fantastik,"Elham, Austria",Yes,No response,2025-05,Austria
5,2025-05-12,No Title,Много удобни и добри за бягане.,"Георги, Bulgaria",Yes,No response,2025-05,Bulgaria
4,2025-05-12,Good,Good,"vikas, India",Yes,No response,2025-05,India
5,2025-05-12,Wonderful,Good for running very comfortable,"SINGHA, India",Yes,No response,2025-05,India
1,2025-05-12,Quality Of Product Is Not Satisfactory.,The product teare within five month. The cloth quality is not good. Required use better quality.,"Kumar, India",Yes,No response,2025-05,India
5,2025-05-11,Chaussures de très bonne qualité,Ces chaussures sont vraiment superbes !,"Quentin, France",Yes,No response,2025-05,France
5,2025-05-11,No Title,"Lehká, kvalitní obuv","Barbora, Czechia",Yes,No response,2025-05,Czechia
5,2025-05-10,No Title,chaussure de sport légère et grande taille,"philippe, France",Yes,No response,2025-05,France
4,2025-05-10,No Title,Buone scarpe per principianti,"Paola, Italy",Yes,No response,2025-05,Italy
5,2025-05-10,No Title,"Super buty jak na tę cenę. Nadają się do wszystkiego, a i w bieganiu nie ustępują droższym modelom renomowanych marek. Jestem pozytywnie zaskoczony.","Mateusz, Poland",Yes,No response,2025-05,Poland
4,2025-05-10,ok,ok,"Agnieszka, Poland",Yes,No response,2025-05,Poland
5,2025-05-10,No Title,Very comfortable great price,"Jeffrey, United Kingdom",Yes,No response,2025-05,
5,2025-05-10,basket,"Légere et pratique, mon fils est content. Je recommande","nadia, France",Yes,No response,2025-05,France
5,2025-05-09,Ténis,"Leve, confortável","Bárbara, Portugal",Yes,No response,2025-05,Portugal
5,2025-05-09,Parfaites,"Confortables et légères, j'ai une paire pour les petites marches et une paire pour une utilisation sur tapis","Natacha, France",Yes,No response,2025-05,France
5,2025-05-09,No Title,"Comode,ottima qualità prezzo","Mattia, Italy",Yes,No response,2025-05,Italy
5,2025-05-09,No Title,Wszystko ok,"Marek, Poland",Yes,No response,2025-05,Poland
5,2025-05-09,No Title,Cómodos livianos y duraderos,"Carlos Andres, Spain",Yes,No response,2025-05,Spain
5,2025-05-09,No Title,Good,"Pinkal, India",Yes,No response,2025-05,India
4,2025-05-09,No Title,Value for money,"manjunath, India",Yes,No response,2025-05,India
5,2025-05-09,No Title,"Nice comfort shoes, apart from walking sometimes i wear it to office casually","Krishna, India",Yes,No response,2025-05,India
5,2025-05-09,No Title,Outstanding. Everyone is loving it. I've recommended to my family and friends to buy this shoe.,"Pramit, India",Yes,No response,2025-05,India
4,2025-05-09,No Title,ottimo prezzo qualità,"DONATELLA, Italy",Yes,No response,2025-05,Italy
2,2025-05-09,No Title,These have now been retired in lass than a few month developed a tear in the front,"Neville, United Kingdom",Yes,"Hello Neville, thanks for taking the time to let us know about your experience. We're sorry to hear it wasn't quite up to scratch. We’ll certainly take your feedback on board to see how we can improve things for everyone.",2025-05,
1,2025-05-09,No Title,Very poor quality,"Satyam, India",Yes,No response,2025-05,India
5,2025-05-09,No Title,Comozi și ușori,"Roxana, Romania",Yes,No response,2025-05,Romania
4,2025-05-09,No Title,Design looking good and comfortable,"Rohit, India",Yes,No response,2025-05,India
5,2025-05-09,No Title,Comfortable for jogging.,"Pramod, India",Yes,No response,2025-05,India
5,2025-05-09,No Title,Много са удобни и леки,"Aleksandar, Bulgaria",Yes,No response,2025-05,Bulgaria
5,2025-05-09,No Title,Nice design,"narendar, India",Yes,No response,2025-05,India
2,2025-05-09,No Title,Not worth the money,"Bhupendra, India",Yes,No response,2025-05,India
5,2025-05-09,No Title,ITS GOOD TO WORKOUT SHOES,"Umasankar, India",Yes,No response,2025-05,India
4,2025-05-09,No Title,May be we can have some more colour,"Bharath, India",Yes,No response,2025-05,India
5,2025-05-09,No Title,the shoe is so comfortable,"Firdaus, Malaysia",Yes,No response,2025-05,Malaysia
5,2025-05-08,çok kullanışlı çok rahat,tavsiye ederim,"Fazli, Türkiye",Yes,No response,2025-05,Türkiye
